ndoctors,nclinic_doctors,n_cdh_doctors,region,year,category
0,0,0,Автономна pеспубліка Крим,2016,цехової лікарської дільниці
1,1,0,Вінницька,2016,цехової лікарської дільниці
5,5,0,Волинська,2016,цехової лікарської дільниці
20,20,0,Дніпропетровська,2016,цехової лікарської дільниці
2.5,2.5,0,Донецька,2016,цехової лікарської дільниці
1.75,1.75,0,Житомирська,2016,цехової лікарської дільниці
4,4,2,Закарпатська,2016,цехової лікарської дільниці
20,20,0,Запорізька,2016,цехової лікарської дільниці
0,0,0,Івано-Франківська,2016,цехової лікарської дільниці
5,5,1,Київська,2016,цехової лікарської дільниці
2,2,0,Кіровоградська,2016,цехової лікарської дільниці
0,0,0,Луганська,2016,цехової лікарської дільниці
3.5,3.5,0,Львівська,2016,цехової лікарської дільниці
0,0,0,Миколаївська,2016,цехової лікарської дільниці
0,0,0,Одеська,2016,цехової лікарської дільниці
0,0,0,Полтавська,2016,цехової лікарської дільниці
5,5,0,Рівненська,2016,цехової лікарської дільниці
0,0,0,Сумська,2016,цехової лікарської дільниці
0,0,0,Тернопільська,2016,цехової лікарської дільниці
1.5,1.5,0,Харківська,2016,цехової лікарської дільниці
1,1,0,Херсонська,2016,цехової лікарської дільниці
4,4,0,Хмельницька,2016,цехової лікарської дільниці
1.5,1.5,0,Черкаська,2016,цехової лікарської дільниці
0,0,0,Чернівецька,2016,цехової лікарської дільниці
2.5,2.5,0,Чернігівська,2016,цехової лікарської дільниці
0,0,0,м.Київ,2016,цехової лікарської дільниці
0,0,0,м.Севастополь,2016,цехової лікарської дільниці
0,0,0,Автономна pеспубліка Крим,2016,терапевти підліткові
10.5,10.5,9.5,Вінницька,2016,терапевти підліткові
17,17,7.75,Волинська,2016,терапевти підліткові
11,11,3,Дніпропетровська,2016,терапевти підліткові
5,5,0,Донецька,2016,терапевти підліткові
8.5,8.5,3,Житомирська,2016,терапевти підліткові
14.5,14.5,3,Закарпатська,2016,терапевти підліткові
4.75,4.75,2.25,Запорізька,2016,терапевти підліткові
25.5,25.5,6.75,Івано-Франківська,2016,терапевти підліткові
5.25,5.25,2.25,Київська,2016,терапевти підліткові
1.75,1.75,1.25,Кіровоградська,2016,терапевти підліткові
6.75,6.75,2.75,Луганська,2016,терапевти підліткові
34,34,11,Львівська,2016,терапевти підліткові
1.25,1.25,1,Миколаївська,2016,терапевти підліткові
22.25,22.25,8,Одеська,2016,терапевти підліткові
9.5,9.5,4,Полтавська,2016,терапевти підліткові
12.25,12.25,3,Рівненська,2016,терапевти підліткові
6.25,6.25,5,Сумська,2016,терапевти підліткові
22.25,22.25,11.25,Тернопільська,2016,терапевти підліткові
19.25,19.25,7.5,Харківська,2016,терапевти підліткові
0.25,0.25,0.25,Херсонська,2016,терапевти підліткові
17.5,17.5,6.5,Хмельницька,2016,терапевти підліткові
17.25,17.25,6.25,Черкаська,2016,терапевти підліткові
10.5,10.5,9.5,Чернівецька,2016,терапевти підліткові
0.5,0.5,0.5,Чернігівська,2016,терапевти підліткові
2.5,2.5,0,м.Київ,2016,терапевти підліткові
0,0,0,м.Севастополь,2016,терапевти підліткові
0,0,0,Автономна pеспубліка Крим,2016,загальної практики - сімейні лікарі
920.75,920.75,0,Вінницька,2016,загальної практики - сімейні лікарі
452,452,0,Волинська,2016,загальної практики - сімейні лікарі
1597.25,1597.25,0,Дніпропетровська,2016,загальної практики - сімейні лікарі
612.5,612.5,0,Донецька,2016,загальної практики - сімейні лікарі
685.25,685.25,29.5,Житомирська,2016,загальної практики - сімейні лікарі
665.75,665.75,0,Закарпатська,2016,загальної практики - сімейні лікарі
744,744,0,Запорізька,2016,загальної практики - сімейні лікарі
425.25,425.25,44.75,Івано-Франківська,2016,загальної практики - сімейні лікарі
703.5,703.5,1,Київська,2016,загальної практики - сімейні лікарі
325.25,325.25,0,Кіровоградська,2016,загальної практики - сімейні лікарі
179.25,179.25,1.5,Луганська,2016,загальної практики - сімейні лікарі
963.25,963.25,81.5,Львівська,2016,загальної практики - сімейні лікарі
474.5,474.5,0,Миколаївська,2016,загальної практики - сімейні лікарі
1156.5,1156.5,33.25,Одеська,2016,загальної практики - сімейні лікарі
720.5,720.5,0,Полтавська,2016,загальної практики - сімейні лікарі
377.5,377.5,0,Рівненська,2016,загальної практики - сімейні лікарі
377.5,377.5,155.25,Сумська,2016,загальної практики - сімейні лікарі
568.75,568.75,24.5,Тернопільська,2016,загальної практики - сімейні лікарі
863.75,863.75,0,Харківська,2016,загальної практики - сімейні лікарі
