nregion_hospital,nrural,ndoctors,region,year,category
54,16,728.75,Вінницька,2022,Самостійні амбулаторії та поліклін.
24,4,477.85,Волинська,2022,Самостійні амбулаторії та поліклін.
37,13,503.25,Дніпропетровська,2022,Самостійні амбулаторії та поліклін.
16,12,265.25,Донецька,2022,Самостійні амбулаторії та поліклін.
47,11,426,Житомирська,2022,Самостійні амбулаторії та поліклін.
32,15,801.25,Закарпатська,2022,Самостійні амбулаторії та поліклін.
10,4,92.75,Запорізька,2022,Самостійні амбулаторії та поліклін.
34,8,513.25,Івано-Франківська,2022,Самостійні амбулаторії та поліклін.
46,15,860,Київська,2022,Самостійні амбулаторії та поліклін.
27,5,295.25,Кіровоградська,2022,Самостійні амбулаторії та поліклін.
9,0,100.5,Луганська,2022,Самостійні амбулаторії та поліклін.
59,21,1626.25,Львівська,2022,Самостійні амбулаторії та поліклін.
27,1,244.5,Миколаївська,2022,Самостійні амбулаторії та поліклін.
44,22,553,Одеська,2022,Самостійні амбулаторії та поліклін.
34,0,494.25,Полтавська,2022,Самостійні амбулаторії та поліклін.
33,17,479.75,Рівненська,2022,Самостійні амбулаторії та поліклін.
37,19,336.75,Сумська,2022,Самостійні амбулаторії та поліклін.
37,6,516,Тернопільська,2022,Самостійні амбулаторії та поліклін.
39,5,609.25,Харківська,2022,Самостійні амбулаторії та поліклін.
22,1,275,Херсонська,2022,Самостійні амбулаторії та поліклін.
28,3,558.75,Хмельницька,2022,Самостійні амбулаторії та поліклін.
29,11,415,Черкаська,2022,Самостійні амбулаторії та поліклін.
57,39,374,Чернівецька,2022,Самостійні амбулаторії та поліклін.
31,0,330,Чернігівська,2022,Самостійні амбулаторії та поліклін.
0,0,0,м.Київ,2022,Самостійні амбулаторії та поліклін.
0,0,0,м.Севастополь,2022,Самостійні амбулаторії та поліклін.
0,0,0,Автономна pеспубліка Крим,2022,Диспансери
0,0,0,Вінницька,2022,Диспансери
0,0,0,Волинська,2022,Диспансери
0,0,0,Дніпропетровська,2022,Диспансери
0,0,0,Донецька,2022,Диспансери
0,0,0,Житомирська,2022,Диспансери
0,0,0,Закарпатська,2022,Диспансери
0,0,0,Запорізька,2022,Диспансери
0,0,0,Івано-Франківська,2022,Диспансери
0,0,0,Київська,2022,Диспансери
0,0,0,Кіровоградська,2022,Диспансери
0,0,0,Луганська,2022,Диспансери
0,0,0,Львівська,2022,Диспансери
0,0,0,Миколаївська,2022,Диспансери
0,0,0,Одеська,2022,Диспансери
0,0,0,Полтавська,2022,Диспансери
0,0,0,Рівненська,2022,Диспансери
0,0,0,Сумська,2022,Диспансери
0,0,0,Тернопільська,2022,Диспансери
0,0,0,Харківська,2022,Диспансери
0,0,0,Херсонська,2022,Диспансери
0,0,0,Хмельницька,2022,Диспансери
0,0,0,Черкаська,2022,Диспансери
0,0,0,Чернівецька,2022,Диспансери
0,0,0,Чернігівська,2022,Диспансери
0,0,0,м.Київ,2022,Диспансери
0,0,0,м.Севастополь,2022,Диспансери
0,0,0,Автономна pеспубліка Крим,2022,Самостійні стоматологічні полікл.
3,0,12.75,Вінницька,2022,Самостійні стоматологічні полікл.
3,0,19,Волинська,2022,Самостійні стоматологічні полікл.
0,0,0,Дніпропетровська,2022,Самостійні стоматологічні полікл.
1,0,10.75,Донецька,2022,Самостійні стоматологічні полікл.
6,0,11.75,Житомирська,2022,Самостійні стоматологічні полікл.
2,0,0,Закарпатська,2022,Самостійні стоматологічні полікл.
0,0,0,Запорізька,2022,Самостійні стоматологічні полікл.
0,0,0,Івано-Франківська,2022,Самостійні стоматологічні полікл.
0,0,0,Київська,2022,Самостійні стоматологічні полікл.
1,0,2.25,Кіровоградська,2022,Самостійні стоматологічні полікл.
0,0,0,Луганська,2022,Самостійні стоматологічні полікл.
10,0,275,Львівська,2022,Самостійні стоматологічні полікл.
0,0,0,Миколаївська,2022,Самостійні стоматологічні полікл.
0,0,0,Одеська,2022,Самостійні стоматологічні полікл.
2,1,22.75,Полтавська,2022,Самостійні стоматологічні полікл.
5,0,30,Рівненська,2022,Самостійні стоматологічні полікл.
3,0,60.25,Сумська,2022,Самостійні стоматологічні полікл.
2,0,1.75,Тернопільська,2022,Самостійні стоматологічні полікл.
1,0,9.25,Харківська,2022,Самостійні стоматологічні полікл.
0,0,0,Херсонська,2022,Самостійні стоматологічні полікл.
0,0,0,Хмельницька,2022,Самостійні стоматологічні полікл.
