total,hospitals,chospitals,maternity_hospitals,clinic,onc_clinic,other,region,year,category
3,3,0,0,0,0,0,Київська,2016,відділення нефрології та діалізу
1,1,0,0,0,0,0,Кіровоградська,2016,відділення нефрології та діалізу
1,1,0,0,0,0,0,Луганська,2016,відділення нефрології та діалізу
2,2,0,0,0,0,0,Львівська,2016,відділення нефрології та діалізу
2,2,0,0,0,0,0,Миколаївська,2016,відділення нефрології та діалізу
3,3,0,0,0,0,0,Одеська,2016,відділення нефрології та діалізу
1,1,0,0,0,0,0,Полтавська,2016,відділення нефрології та діалізу
1,1,0,0,0,0,0,Рівненська,2016,відділення нефрології та діалізу
6,6,0,0,0,0,0,Сумська,2016,відділення нефрології та діалізу
4,4,0,0,0,0,0,Тернопільська,2016,відділення нефрології та діалізу
4,2,1,1,0,0,0,Харківська,2016,відділення нефрології та діалізу
1,1,0,0,0,0,0,Херсонська,2016,відділення нефрології та діалізу
1,1,0,0,0,0,0,Хмельницька,2016,відділення нефрології та діалізу
1,1,0,0,0,0,0,Черкаська,2016,відділення нефрології та діалізу
1,1,0,0,0,0,0,Чернівецька,2016,відділення нефрології та діалізу
1,1,0,0,0,0,0,Чернігівська,2016,відділення нефрології та діалізу
8,5,1,2,0,0,0,м.Київ,2016,відділення нефрології та діалізу
0,0,0,0,0,0,0,м.Севастополь,2016,відділення нефрології та діалізу
0,0,0,0,0,0,0,Автономна pеспубліка Крим,2016,відділення гемосорбції
0,0,0,0,0,0,0,Вінницька,2016,відділення гемосорбції
2,1,1,0,0,0,0,Волинська,2016,відділення гемосорбції
2,2,0,0,0,0,0,Дніпропетровська,2016,відділення гемосорбції
0,0,0,0,0,0,0,Донецька,2016,відділення гемосорбції
1,1,0,0,0,0,0,Житомирська,2016,відділення гемосорбції
1,1,0,0,0,0,0,Закарпатська,2016,відділення гемосорбції
1,1,0,0,0,0,0,Запорізька,2016,відділення гемосорбції
0,0,0,0,0,0,0,Івано-Франківська,2016,відділення гемосорбції
2,1,0,0,0,0,0,Київська,2016,відділення гемосорбції
1,1,0,0,0,0,0,Кіровоградська,2016,відділення гемосорбції
0,0,0,0,0,0,0,Луганська,2016,відділення гемосорбції
1,1,0,0,0,0,0,Львівська,2016,відділення гемосорбції
0,0,0,0,0,0,0,Миколаївська,2016,відділення гемосорбції
0,0,0,0,0,0,0,Одеська,2016,відділення гемосорбції
1,1,0,0,0,0,0,Полтавська,2016,відділення гемосорбції
1,1,0,0,0,0,0,Рівненська,2016,відділення гемосорбції
0,0,0,0,0,0,0,Сумська,2016,відділення гемосорбції
0,0,0,0,0,0,0,Тернопільська,2016,відділення гемосорбції
2,2,0,0,0,0,0,Харківська,2016,відділення гемосорбції
0,0,0,0,0,0,0,Херсонська,2016,відділення гемосорбції
1,1,0,0,0,0,0,Хмельницька,2016,відділення гемосорбції
0,0,0,0,0,0,0,Черкаська,2016,відділення гемосорбції
2,1,0,0,0,0,0,Чернівецька,2016,відділення гемосорбції
0,0,0,0,0,0,0,Чернігівська,2016,відділення гемосорбції
1,1,0,0,0,0,0,м.Київ,2016,відділення гемосорбції
0,0,0,0,0,0,0,м.Севастополь,2016,відділення гемосорбції
0,0,0,0,0,0,0,Автономна pеспубліка Крим,2022,Число закладів
123,46,1,1,60,1,9,Вінницька,2022,Число закладів
69,34,0,0,26,0,6,Волинська,2022,Число закладів
161,71,0,3,73,2,5,Дніпропетровська,2022,Число закладів
109,43,1,1,40,1,12,Донецька,2022,Число закладів
105,33,1,1,55,1,11,Житомирська,2022,Число закладів
74,27,1,1,34,1,6,Закарпатська,2022,Число закладів
55,20,1,2,17,1,7,Запорізька,2022,Число закладів
107,44,1,2,41,0,7,Івано-Франківська,2022,Число закладів
117,41,2,0,57,1,10,Київська,2022,Число закладів
87,30,1,2,35,2,8,Кіровоградська,2022,Число закладів
34,13,1,0,14,1,1,Луганська,2022,Число закладів
143,53,2,2,61,1,17,Львівська,2022,Число закладів
81,31,1,1,37,1,3,Миколаївська,2022,Число закладів
152,47,1,3,71,1,11,Одеська,2022,Число закладів
104,41,0,2,44,2,9,Полтавська,2022,Число закладів
88,30,1,1,39,1,9,Рівненська,2022,Число закладів
86,27,1,2,42,1,7,Сумська,2022,Число закладів
91,39,1,1,39,1,5,Тернопільська,2022,Число закладів
181,55,2,5,70,0,20,Харківська,2022,Число закладів
49,18,1,0,22,1,3,Херсонська,2022,Число закладів
77,30,1,1,35,1,4,Хмельницька,2022,Число закладів
90,29,1,1,40,1,11,Черкаська,2022,Число закладів
102,18,1,1,68,1,7,Чернівецька,2022,Число закладів
75,30,1,1,34,1,5,Чернігівська,2022,Число закладів
118,35,1,10,47,0,12,м.Київ,2022,Число закладів
0,0,0,0,0,0,0,м.Севастополь,2022,Число закладів
0,0,0,0,0,0,0,Автономна pеспубліка Крим,2022,"Чис.закл.,які мають:рентг.від.(каб)"
53,38,1,1,4,1,5,Вінницька,2022,"Чис.закл.,які мають:рентг.від.(каб)"
36,28,0,0,2,0,4,Волинська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
81,62,0,3,5,2,5,Дніпропетровська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
59,40,1,1,2,1,6,Донецька,2022,"Чис.закл.,які мають:рентг.від.(каб)"
45,32,1,1,2,1,6,Житомирська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
40,25,1,1,7,1,4,Закарпатська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
36,19,1,2,1,1,7,Запорізька,2022,"Чис.закл.,які мають:рентг.від.(каб)"
59,38,1,2,4,0,3,Івано-Франківська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
55,38,2,0,6,1,5,Київська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
41,29,1,2,1,1,4,Кіровоградська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
18,12,1,0,2,1,1,Луганська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
84,46,2,2,17,1,12,Львівська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
42,29,1,1,6,1,2,Миколаївська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
89,46,1,3,18,1,4,Одеська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
53,41,0,2,2,2,2,Полтавська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
48,29,1,1,4,1,7,Рівненська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
41,24,1,2,5,1,6,Сумська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
45,35,1,1,3,1,1,Тернопільська,2022,"Чис.закл.,які мають:рентг.від.(каб)"
